azure.com-cognitiveservices-ComputerVision-1.0-swagger.yaml,9.0,0.0
azure.com-cognitiveservices-ContentModerator-1.0-swagger.yaml,24.0,0.0
azure.com-cognitiveservices-ExtendedRegions-2017-08-30-swagger.yaml,0.0,0.0
azure.com-cognitiveservices-Face-1.0-swagger.yaml,35.0,0.0
azure.com-cognitiveservices-FormRecognizer-2.0-preview-swagger.yaml,8.0,0.0
azure.com-cognitiveservices-FormRecognizerReceiptOcr-1.0-preview-swagger.yaml,0.0,0.0
azure.com-cognitiveservices-InkRecognizer-1.0-swagger.yaml,1.0,0.0
azure.com-cognitiveservices-LUIS-Authoring-2.0-swagger.yaml,89.0,0.0
azure.com-cognitiveservices-LUIS-Authoring-3.0-preview-swagger.yaml,89.0,0.0
azure.com-cognitiveservices-LUIS-Programmatic-v2.0-swagger.yaml,56.0,0.0
azure.com-cognitiveservices-LUIS-Runtime-2.0-swagger.yaml,1.0,0.0
azure.com-cognitiveservices-LUIS-Runtime-3.0-preview-swagger.yaml,2.0,0.0
azure.com-cognitiveservices-LUIS-Runtime-3.0-swagger.yaml,2.0,0.0
azure.com-cognitiveservices-Parameters-2017-08-30-swagger.yaml,0.0,0.0
azure.com-cognitiveservices-Personalizer-v1.0-swagger.yaml,11.0,0.0
azure.com-cognitiveservices-QnAMaker-4.0-swagger.yaml,9.0,0.0
azure.com-cognitiveservices-QnAMakerRuntime-4.0-swagger.yaml,2.0,0.0
azure.com-cognitiveservices-TextAnalytics-v2.1-swagger.yaml,4.0,0.0
azure.com-cognitiveservices-TextAnalytics-v3.0-preview.1-swagger.yaml,6.0,0.0
azure.com-commerce-2015-06-01-preview-swagger.yaml,2.0,0.0
azure.com-common-types-1.0-swagger.yaml,0.0,0.0
azure.com-common-types-rfc7517-1.0-swagger.yaml,0.0,0.0
azure.com-compute-2019-07-01-swagger.yaml,84.0,0.0
azure.com-compute-containerService-2015-11-01-preview-swagger.yaml,2.0,0.0
azure.com-compute-containerService-2017-01-31-swagger.yaml,3.0,0.0
azure.com-compute-disk-2016-04-30-preview-swagger.yaml,10.0,0.0
azure.com-compute-disk-2019-07-01-swagger.yaml,13.0,0.0
azure.com-compute-gallery-2019-07-01-swagger.yaml,11.0,0.0
azure.com-compute-runCommands-2019-07-01-swagger.yaml,4.0,0.0
azure.com-compute-skus-2019-04-01-swagger.yaml,1.0,0.0
azure.com-compute-swagger-2015-11-01-swagger.yaml,1.0,0.0
azure.com-consumption-2019-05-01-preview-swagger.yaml,20.0,0.0
azure.com-consumption-2019-10-01-swagger.yaml,25.0,0.0
azure.com-containerinstance-containerInstance-2018-02-01-preview-swagger.yaml,7.0,0.0
azure.com-containerinstance-containerInstance-2018-10-01-swagger.yaml,13.0,0.0
azure.com-containerregistry-2019-05-01-swagger.yaml,16.0,0.0
azure.com-containerregistry-2019-12-01-preview-swagger.yaml,16.0,0.0
azure.com-containerregistry-containerregistry_build-2019-04-01-swagger.yaml,9.0,0.0
azure.com-containerregistry-containerregistry_build-2019-06-01-preview-swagger.yaml,11.0,0.0
azure.com-containerregistry-containerregistry_scopemap-2019-05-01-preview-swagger.yaml,5.0,0.0
azure.com-containerservice-containerService-2017-07-01-swagger.yaml,3.0,0.0
azure.com-containerservice-location-2019-08-01-swagger.yaml,1.0,0.0
azure.com-containerservice-managedClusters-2018-08-01-preview-swagger.yaml,10.0,0.0
azure.com-containerservice-managedClusters-2020-01-01-swagger.yaml,16.0,0.0
azure.com-containerservice-openShiftManagedClusters-2019-04-30-swagger.yaml,3.0,0.0
azure.com-containerservice-openShiftManagedClusters-2019-09-30-preview-swagger.yaml,3.0,0.0
azure.com-containerservices-containerService-2017-07-01-swagger.yaml,3.0,0.0
azure.com-containerservices-location-2017-09-30-swagger.yaml,1.0,0.0
azure.com-containerservices-managedClusters-2018-08-01-preview-swagger.yaml,10.0,0.0
azure.com-containerservices-openShiftManagedClusters-2018-09-30-preview-swagger.yaml,3.0,0.0
azure.com-cosmos-db-2019-12-12-swagger.yaml,64.0,0.0
azure.com-cosmos-db-privateEndpointConnection-2019-08-01-preview-swagger.yaml,2.0,0.0
azure.com-cosmos-db-privateLinkResources-2019-08-01-preview-swagger.yaml,2.0,0.0
azure.com-cost-management-costmanagement-2019-04-01-preview-swagger.yaml,7.0,0.0
azure.com-cost-management-costmanagement-2019-11-01-swagger.yaml,7.0,0.0
azure.com-customer-insights-2017-04-26-swagger.yaml,41.0,0.0
azure.com-customerlockbox-2018-02-28-preview-swagger.yaml,4.0,0.0
azure.com-customproviders-2018-09-01-preview-swagger.yaml,6.0,0.0
azure.com-databox-2019-09-01-swagger.yaml,13.0,0.0
azure.com-databoxedge-2019-08-01-swagger.yaml,38.0,0.0
azure.com-databricks-2018-04-01-swagger.yaml,4.0,0.0
azure.com-datacatalog-2016-03-30-swagger.yaml,3.0,0.0
azure.com-datafactory-2017-09-01-preview-swagger.yaml,35.0,0.0
azure.com-datafactory-2018-06-01-swagger.yaml,58.0,0.0
azure.com-datafactory-DataFlow-2018-06-01-swagger.yaml,0.0,0.0
azure.com-datafactory-Dataset-2017-09-01-preview-swagger.yaml,0.0,0.0
azure.com-datafactory-Dataset-2018-06-01-swagger.yaml,0.0,0.0
azure.com-datafactory-IntegrationRuntime-2017-09-01-preview-swagger.yaml,0.0,0.0
azure.com-datafactory-IntegrationRuntime-2018-06-01-swagger.yaml,0.0,0.0
azure.com-datafactory-LinkedService-2017-09-01-preview-swagger.yaml,0.0,0.0
azure.com-datafactory-LinkedService-2018-06-01-swagger.yaml,0.0,0.0
azure.com-datafactory-Pipeline-2017-09-01-preview-swagger.yaml,0.0,0.0
azure.com-datafactory-Pipeline-2018-06-01-swagger.yaml,0.0,0.0
azure.com-datafactory-Trigger-2017-09-01-preview-swagger.yaml,0.0,0.0
azure.com-datafactory-Trigger-2018-06-01-swagger.yaml,0.0,0.0
