amazonaws.com-pinpoint-2016-12-01-openapi.yaml,0.94736844,0.98245615,1.0,0.98245615,1.0,0.0,1.0
amazonaws.com-pinpoint-email-2018-07-26-openapi.yaml,1.0,0.3529412,1.0,0.7058824,1.0,0.0,1.0
amazonaws.com-polly-2016-06-10-openapi.yaml,1.0,0.5,1.0,1.0,1.0,0.0,1.0
amazonaws.com-pricing-2017-10-15-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-qldb-2019-01-02-openapi.yaml,1.0,0.7,1.0,1.0,1.0,1.0,1.0
amazonaws.com-qldb-session-2019-07-11-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-quicksight-2018-04-01-openapi.yaml,1.0,0.0,1.0,1.0,1.0,1.0,0.9722222
amazonaws.com-ram-2018-01-04-openapi.yaml,1.0,0.9166667,1.0,0.625,1.0,1.0,1.0
amazonaws.com-rds-2014-10-31-openapi.yaml,1.0,0.0,1.0,0.66923076,1.0,1.0,1.0
amazonaws.com-rds-data-2018-08-01-openapi.yaml,1.0,0.0,1.0,1.0,1.0,1.0,1.0
amazonaws.com-redshift-2012-12-01-openapi.yaml,1.0,0.0,1.0,0.6847826,1.0,1.0,1.0
amazonaws.com-rekognition-2016-06-27-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-resource-groups-2017-11-27-openapi.yaml,1.0,0.42857143,1.0,1.0,1.0,1.0,1.0
amazonaws.com-resourcegroupstaggingapi-2017-01-26-openapi.yaml,0.0,0.0,1.0,0.0,0.0,1.0,1.0
amazonaws.com-robomaker-2018-06-29-openapi.yaml,1.0,0.0,1.0,0.64102566,1.0,1.0,1.0
amazonaws.com-route53-2013-04-01-openapi.yaml,1.0,0.45,1.0,0.925,1.0,1.0,0.975
amazonaws.com-route53domains-2014-05-15-openapi.yaml,0.0,0.0,1.0,0.0,1.0,0.0,1.0
amazonaws.com-route53resolver-2018-04-01-openapi.yaml,1.0,0.0,1.0,0.0,1.0,0.0,1.0
